股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
BK0979,低碳冶金,-0.74,1030.24,1047.83,1028.6,1038.75,-7.71,0.82,0.84,25.05,5489929,2361011016.0,1037.95,317551280000,302671296000,90.BK0979,板块,2025-09-25 15:24:33,2025-09-25
BK1192,雅下水电概念,-0.74,1228.77,1241.45,1227.01,1238.37,-9.19,1.51,0.84,16.85,29172919,25643833503.0,1237.96,1687144048000,1409498624000,90.BK1192,板块,2025-09-25 15:24:30,2025-09-25
BK0580,LED,-0.74,4140.33,4180.75,4137.54,4163.05,-30.95,3.36,0.85,70.44,36262281,73014511563.0,4171.28,1725063776000,1604886032000,90.BK0580,板块,2025-09-25 15:24:33,2025-09-25
BK0925,北交所概念,-0.75,1864.54,1884.61,1860.42,1873.69,-14.13,2.58,0.93,56.74,7463398,8977044219.0,1878.67,345253840000,318266528000,90.BK0925,板块,2025-09-25 15:24:33,2025-09-25
BK1142,裸眼3D,-0.75,1246.98,1266.3,1246.98,1253.49,-9.38,2.37,0.82,61.0,12714085,8931695690.0,1256.36,332696704000,305685584000,90.BK1142,板块,2025-09-25 15:24:30,2025-09-25
BK0875,ETC,-0.75,1897.02,1920.07,1896.42,1902.39,-14.38,3.99,0.82,109.89,13402303,18634413984.0,1911.4,434317088000,401012128000,90.BK0875,板块,2025-09-25 15:24:33,2025-09-25
BK1010,磷化工,-0.76,801.31,811.99,800.76,809.02,-6.17,2.12,1.0,20.36,16126730,21136583757.0,807.48,933368512000,802841392000,90.BK1010,板块,2025-09-25 15:24:33,2025-09-25
BK1056,幽门螺杆菌概念,-0.76,1024.71,1043.37,1022.95,1032.65,-7.89,3.28,1.19,67.74,9888950,11648894535.0,1032.6,515132160000,447958976000,90.BK1056,板块,2025-09-25 15:24:33,2025-09-25
BK0698,免疫治疗,-0.76,1680.11,1714.79,1677.01,1692.87,-12.93,1.44,0.78,83.06,5091032,8894695561.0,1693.04,554306496000,491255136000,90.BK0698,板块,2025-09-25 15:24:33,2025-09-25
BK1070,土壤修复,-0.76,889.09,899.66,886.86,894.79,-6.78,1.53,0.73,57.47,4901098,3092761414.0,895.87,205756644000,191180881000,90.BK1070,板块,2025-09-25 15:24:33,2025-09-25
BK0889,医疗美容,-0.76,1806.95,1829.82,1804.54,1819.51,-13.9,1.68,0.75,41.93,17821270,15622936121.0,1820.85,1138003328000,1014918096000,90.BK0889,板块,2025-09-25 15:24:33,2025-09-25
BK0862,超级真菌,-0.76,1219.76,1241.63,1216.98,1230.3,-9.36,1.3,0.83,55.25,3081893,9568205271.0,1229.12,717785424000,680615984000,90.BK0862,板块,2025-09-25 15:24:33,2025-09-25
BK1157,飞行汽车(eVTOL),-0.76,2176.26,2204.42,2168.33,2186.46,-16.67,3.88,0.77,69.32,22403535,50686935516.0,2192.93,1211334688000,1057039744000,90.BK1157,板块,2025-09-25 15:24:30,2025-09-25
BK0950,草甘膦,-0.77,1710.66,1729.61,1706.78,1720.8,-13.28,0.96,0.59,59.41,1917754,1844390034.0,1723.94,183230638000,176726282000,90.BK0950,板块,2025-09-25 15:24:33,2025-09-25
BK0706,人脑工程,-0.77,5782.14,5858.03,5777.15,5807.57,-44.91,5.06,1.04,132.09,17205947,30366140627.0,5827.05,730942880000,638699680000,90.BK0706,板块,2025-09-25 15:24:33,2025-09-25
BK0615,中药概念,-0.77,2357.91,2385.97,2351.75,2375.59,-18.38,1.85,0.79,36.31,25001554,28821656568.0,2376.29,2214470800000,2074685328000,90.BK0615,板块,2025-09-25 15:24:33,2025-09-25
BK0690,氟化工,-0.77,4353.57,4409.05,4353.57,4376.25,-33.61,2.17,0.78,45.34,12812313,21326992457.0,4387.18,813596240000,702442304000,90.BK0690,板块,2025-09-25 15:24:33,2025-09-25
BK1195,2025中报预减,-0.77,1042.28,1051.71,1040.45,1048.75,-8.06,2.28,0.66,155.74,53104008,47871614993.0,1050.34,2134427744000,1970807616000,90.BK1195,板块,2025-09-25 15:24:30,2025-09-25
BK0840,OLED,-0.78,3249.59,3274.56,3240.88,3262.41,-25.56,3.64,0.84,75.58,58651581,130055974002.0,3275.15,2920847984000,2660910016000,90.BK0840,板块,2025-09-25 15:24:33,2025-09-25
