股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
113638,台21转债,0.08,118.81,120.118,116.406,118.815,0.095,7.33,1.47,-,43953,52065609.0,118.715,712558223,712558223,1.113638,沪A,2025-09-02 16:11:54,2025-09-02
113584,家悦转债,0.08,118.52,118.655,117.614,118.18,0.092,4.92,0.8,-,31722,37496036.0,118.428,764311776,764311776,1.113584,沪A,2025-09-02 16:11:33,2025-09-02
123161,强联转债,0.08,162.834,165.7,159.4,163.5,0.134,37.18,1.15,-,241584,392908799.31,162.7,1058083445,1058083445,0.123161,深A,2025-09-02 15:34:24,2025-09-02
110064,建工转债,0.08,114.79,115.082,113.503,114.744,0.096,5.31,1.41,-,67190,76718317.0,114.694,1451506923,1451506923,1.110064,沪A,2025-09-02 16:11:52,2025-09-02
113070,渝水转债,0.07,123.487,123.862,121.9,123.4,0.081,4.63,1.36,-,87883,107985810.0,123.406,2346125808,2346125808,1.113070,沪A,2025-09-02 16:11:53,2025-09-02
127038,国微转债,0.06,125.998,126.242,123.522,126.015,0.075,7.43,1.32,-,110789,138240029.986,125.923,1879964625,1879964625,0.127038,深A,2025-09-02 15:34:48,2025-09-02
123254,亿纬转债,0.06,135.258,136.733,133.2,135.586,0.078,6.21,0.81,-,310467,418539279.968,135.18,6762900000,6762900000,0.123254,深A,2025-09-02 15:34:30,2025-09-02
113677,华懋转债,0.04,179.844,180.86,171.0,179.8,0.066,24.29,0.94,-,255067,448861910.0,179.778,1888274056,1888274056,1.113677,沪A,2025-09-02 16:11:34,2025-09-02
113051,节能转债,0.04,119.66,120.094,118.6,119.779,0.05,2.06,0.86,-,61728,73683244.0,119.61,3588163051,3588163051,1.113051,沪A,2025-09-02 16:11:40,2025-09-02
113067,燃23转债,0.04,123.432,123.649,122.0,123.1,0.045,1.3,0.62,-,39068,47937946.0,123.387,3702856317,3702856317,1.113067,沪A,2025-09-02 16:11:41,2025-09-02
110059,浦发转债,0.02,112.476,112.627,111.6,112.449,0.027,2.7,1.49,-,942925,1056191538.0,112.449,39304835379,39304835379,1.110059,沪A,2025-09-02 16:11:54,2025-09-02
127066,科利转债,0.02,127.505,128.24,124.038,127.537,0.03,7.47,1.18,-,114544,144478751.787,127.475,1956208741,1956208741,0.127066,深A,2025-09-02 15:34:51,2025-09-02
113631,皖天转债,0.02,133.377,133.988,131.543,133.2,0.022,8.68,1.13,-,72892,96796706.0,133.355,1120262766,1120262766,1.113631,沪A,2025-09-02 16:11:32,2025-09-02
